Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Jenny Riddell-Carpenter (Labour, Suffolk Coastal)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Jessica Toale (Labour, Bournemouth West)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.]"
"John Healey (Labour, Rawmarsh and Conisbrough)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Josh MacAlister (Labour, Whitehaven and Workington)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Sarah Jones (Labour, Croydon West)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Sir Jeremy Hunt (Conservative, Godalming and Ash)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Chris Curtis (Labour, Milton Keynes North)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Connor Naismith (Labour, Crewe and Nantwich)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Daniel Zeichner (Labour, Cambridge)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"David Davis (Conservative, Goole and Pocklington)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Jade Botterill (Labour, Ossett and Denby Dale)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Kim Johnson (Labour, Liverpool Riverside)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Liz Kendall (Labour, Leicester West)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Lucy Powell (Labour (Co-op), Manchester Central)",,,,,1,,"2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Third Reading [--: Voted to pass assisted dying bill at Third Reading, directly opposing CitizenGO's stance.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
