Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Mary Kelly Foy (Labour, City of Durham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Matt Rodda (Labour, Reading Central)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Matt Turmaine (Labour, Watford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Matt Western (Labour, Warwick and Leamington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Matthew Patrick (Labour, Wirral West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Maureen Burke (Labour, Glasgow North East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Maya Ellis (Labour, Ribble Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Melanie Onn (Labour, Great Grimsby and Cleethorpes)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Miatta Fahnbulleh (Labour (Co-op), Peckham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Michael Wheeler (Labour, Worsley and Eccles)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Michelle Scrogham (Labour, Barrow and Furness)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Michelle Welsh (Labour, Sherwood Forest)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mike Kane (Labour, Wythenshawe and Sale East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Alex Barros-Curtis (Labour, Cardiff West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Clive Betts (Labour, Sheffield South East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Connor Rand (Labour, Altrincham and Sale West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Douglas Alexander (Labour (Co-op), Lothian East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Hamish Falconer (Labour, Lincoln)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Luke Charters (Labour, York Outer)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Paul Foster (Labour, South Ribble)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mr Toby Perkins (Labour, Chesterfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mrs Elsie Blundell (Labour, Heywood and Middleton North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mrs Sharon Hodgson (Labour, Washington and Gateshead South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ms Abena Oppong-Asare (Labour, Erith and Thamesmead)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ms Julie Minns (Labour, Carlisle)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ms Marie Rimmer (Labour, St Helens South and Whiston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ms Polly Billington (Labour, East Thanet)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Natasha Irons (Labour, Croydon East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Navendu Mishra (Labour, Stockport)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Nesil Caliskan (Labour, Barking)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Nick Smith (Labour, Blaenau Gwent and Rhymney)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Noah Law (Labour, St Austell and Newquay)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Oliver Ryan (Labour (Co-op), Burnley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Pam Cox (Labour, Colchester)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Pat McFadden (Labour, Wolverhampton South East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Patricia Ferguson (Labour, Glasgow West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Patrick Hurley (Labour, Southport)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Paul Davies (Labour, Colne Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Paul Waugh (Labour (Co-op), Rochdale)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Paula Barker (Labour, Liverpool Wavertree)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Paulette Hamilton (Labour, Birmingham Erdington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Peter Dowd (Labour, Bootle)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Peter Kyle (Labour, Hove and Portslade)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Peter Lamb (Labour, Crawley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rachael Maskell (Labour (Co-op), York Central)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rachel Blake (Labour (Co-op), Cities of London and Westminster)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rachel Hopkins (Labour, Luton South and South Bedfordshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rachel Reeves (Labour, Leeds West and Pudsey)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rebecca Long Bailey (Labour, Salford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Richard Burgon (Labour, Leeds East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Richard Quigley (Labour, Isle of Wight West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rosie Wrighting (Labour, Kettering)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Rushanara Ali (Labour, Bethnal Green and Stepney)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ruth Cadbury (Labour, Brentford and Isleworth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ruth Jones (Labour, Newport West and Islwyn)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sadik Al-Hassan (Labour, North Somerset)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sally Jameson (Labour (Co-op), Doncaster Central)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sam Carling (Labour, North West Cambridgeshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Samantha Dixon (Labour, Chester North and Neston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sarah Coombes (Labour, West Bromwich)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sarah Edwards (Labour, Tamworth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sarah Hall (Labour (Co-op), Warrington South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sarah Russell (Labour, Congleton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sarah Sackman (Labour, Finchley and Golders Green)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sean Woodcock (Labour, Banbury)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Shaun Davies (Labour, Telford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Simon Lightwood (Labour (Co-op), Wakefield and Rothwell)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sir Alan Campbell (Labour, Tynemouth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sir Mark Hendrick (Labour (Co-op), Preston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sir Mark Tami (Labour, Alyn and Deeside)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sir Nicholas Dakin (Labour, Scunthorpe)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sir Stephen Timms (Labour, East Ham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Siân Berry (Green Party, Brighton Pavilion)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sojan Joseph (Labour, Ashford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sonia Kumar (Labour, Dudley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Sureena Brackenridge (Labour, Wolverhampton North East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Terry Jermy (Labour, South West Norfolk)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Tom Collins (Labour, Worcester)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Torcuil Crichton (Labour, Na h-Eileanan an Iar)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Torsten Bell (Labour, Swansea West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Tristan Osborne (Labour, Chatham and Aylesford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Uma Kumaran (Labour, Stratford and Bow)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Will Stone (Labour, Swindon North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Yuan Yang (Labour, Earley and Woodley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
